,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,label
204,5db35118-a7e4-442d-b690-e8ca6db7b647,IR,53,1,0,0,830,137300,545,1,0,0,0,8,0,12,45,771,0
205,785a5f6d-fe4b-4123-8b94-54f8bac12b66,KR,100,7,0,0,0,262400,908,0,1,16,12,4,1,5,15,885,0
206,3889ac2e-39df-4bd2-a714-0f4fe94446f2,MY,97,7,1,1,992,254620,604,4,0,2,2,12,0,4,33,941,0
207,d5e62912-b387-4600-9204-67bd7838ef0b,PH,99,7,1,1,0,193700,538,0,0,3,3,4,0,4,40,905,0
208,36abc4d2-e954-4fa9-a5da-16fe4383439e,IT,156,0,0,0,1835,339500,1633,0,0,4,3,6,0,5,0,1017,0
209,be786227-508d-44b3-8884-6e86bdccc6d2,RU,81,1,15,15,800,176600,411,1,0,11,8,7,0,1,21,808,0
210,75da79ac-b213-454f-839e-f005bc12a1bf,RO,91,3,0,0,120,137700,438,3,0,7,7,6,0,2,8,687,0
211,7afdc1fc-bc97-451b-aa69-e8356c71bc11,PL,69,3,0,0,690,88700,318,0,0,7,5,6,0,1,20,626,0
212,f312e847-a7bb-44a3-aca8-d404243bc5c9,VN,96,4,0,0,1080,269300,834,0,0,8,5,23,0,4,30,906,0
213,76e9946d-4397-4824-b1ca-437abc822159,LT,109,1,0,0,619,166720,521,0,0,3,2,3,0,3,10,779,0
214,96160a68-e9eb-4787-816c-db3eec640781,PT,70,1,23,23,300,169160,500,0,0,3,2,12,0,4,40,884,0
215,0ff0f761-cae8-40b3-a382-265946316c78,BO,70,1,0,0,0,105620,425,1,0,4,4,3,0,3,40,735,0
216,776e3802-37a5-4895-9517-2a4ba7391b58,TN,71,8,10,10,0,125120,584,0,0,5,4,8,0,6,40,826,0
217,8b61bf4a-0321-4e6f-bc2a-b1eb26604c91,IQ,79,21,0,0,370,198060,418,20,0,9,4,2,0,3,39,924,0
218,bc1782c2-1f05-418c-8c54-e4f3e9e67581,SK,74,1,0,0,0,96500,301,1,0,4,2,2,0,1,40,721,0
219,a832f9a1-fce2-4c1e-8401-405f8209cd04,BD,69,4,4,4,310,161320,549,0,0,0,0,6,0,7,45,857,0
220,d86374c3-ef27-4641-a104-a2e91699a977,TR,77,8,8,8,1177,304400,915,3,1,4,4,4,0,5,50,1007,0
221,189e257e-b784-4b48-b3c5-0655df666f20,RS,91,14,0,0,0,125120,352,0,0,2,2,3,0,2,8,669,0
222,95be4c1f-4540-43af-bf79-43da729d7a98,UY,18,35,0,0,200,103620,342,0,1,0,0,4,1,3,34,569,0
223,f7fd18e3-0f84-490f-832f-644b3e435357,NP,75,60,2,2,0,262400,467,40,0,1,1,5,0,4,24,1051,0
224,3b888d6e-7d39-4d30-9671-b7cf3c4acf74,PH,77,0,4,4,740,189220,416,0,0,34,17,5,0,6,10,702,0
225,fa0fe7dc-8b67-4c94-9210-9e7ec2c2c91c,ID,82,1,9,9,295,178560,367,0,0,7,2,25,0,3,40,931,0
226,0d32da75-20bc-42e0-8637-92ebd1ed794c,KR,133,0,0,0,450,137460,772,0,0,1,1,4,0,3,19,957,0
227,221c9225-147e-442a-acdc-a9baf3eedc03,AL,52,0,11,11,400,260600,584,0,0,6,3,11,0,5,12,515,0
228,da0cc92b-c4f8-4d9c-acf6-c009a4a51f18,JP,37,65,1,1,0,125120,194,64,0,0,0,1,0,1,25,840,0
229,d90dcc7f-7100-48df-a6bf-4d77a0c39d35,BR,65,14,22,22,500,71660,488,14,0,0,0,2,0,4,29,868,0
230,89d94b97-406d-4fbc-89ca-0df6d4ed0d55,UZ,72,0,1,1,0,115160,288,0,0,9,6,0,0,5,40,801,0
231,75bd1ac8-8284-4ae6-b9cb-344936301f28,US,82,25,0,0,700,262500,408,2,0,0,0,0,0,1,40,889,0
232,bfae86a7-7e59-4139-83e7-e6ad8e4c2b41,US,70,13,14,14,400,157520,537,12,0,5,4,9,0,2,40,912,0
233,f5d321f4-f34e-4364-9bbc-7d308a5c6f58,PE,123,5,0,0,843,191800,524,2,0,0,0,19,0,3,0,840,0
234,63e0bb3e-de28-4622-b549-300b3bfa73d6,IN,73,0,5,5,0,58400,294,0,0,1,1,3,0,3,13,670,0
235,1b0ee21a-b776-4005-bb8a-82d71acf2bcd,FR,71,9,3,3,370,140200,398,0,0,3,3,2,0,1,40,780,0
236,9ea135b9-1064-4fd9-9d72-fdc240983f1d,BR,95,51,2,2,0,262400,404,0,0,3,1,0,0,1,35,1070,0
237,bc483587-d094-4b65-90b1-36b2e4200b71,ES,66,0,1,1,461,209000,766,0,0,0,0,5,0,4,66,884,0
238,8c17a74c-b3f1-45bc-a67c-b5348f65f738,CO,107,4,0,0,577,158100,476,0,0,2,1,0,0,1,5,764,0
239,d195f9ea-bae4-449f-9df1-6e189baffa9d,VN,63,9,23,23,500,262400,574,1,0,0,0,3,0,4,48,1060,0
240,42cd715b-2957-4631-bef3-30060788b4d0,VN,111,2,0,0,803,195520,750,2,0,1,1,5,0,3,6,846,0
241,61afe1c8-cb30-4335-a7ad-be956ffff3a6,VN,55,3,0,0,0,77520,120,0,0,0,0,1,0,2,27,550,0
242,5374a366-5719-4779-8236-a04adfdd8228,UA,44,62,0,0,100,126920,274,44,0,0,0,0,0,1,39,925,0
243,a4c2a88c-7c02-48a9-80a2-df8b99b48de0,VN,112,0,0,0,0,290400,702,0,0,4,2,1,0,3,66,1107,0
244,c2d23684-f809-4772-bb3b-3421a55825d1,UA,70,0,0,0,0,64220,204,0,0,9,7,0,0,2,16,542,0
245,b910bf2a-f17c-47ac-956a-2822679c91b0,RU,71,0,14,14,250,135500,417,0,0,14,9,2,0,2,40,806,0
246,77e76ebb-4e52-41b0-91e3-240d8c35a7d7,RU,36,54,0,0,500,119660,194,4,0,0,0,10,0,1,20,712,0
247,50663cc1-fd18-4258-9af9-b8358b7b91d4,TH,88,20,0,0,0,0,0,20,0,4,4,0,0,11,8,808,0
248,658837bc-563a-4fa1-acbc-f93fd103eb75,BR,70,6,0,0,600,91700,320,1,0,6,4,7,0,2,5,711,0
249,e63f80aa-0bb2-40d0-9d1e-6ce5c89dc125,BR,50,36,9,9,520,193700,508,4,0,0,0,2,0,2,46,892,0
250,24310e6a-2ffb-4444-a400-af80d22e8248,TR,132,0,1,1,817,256960,714,0,0,12,10,3,0,4,0,883,0
251,98c5c248-66c6-435c-8d22-a6f9119bfb67,BR,72,0,11,11,550,88920,325,0,0,8,6,7,0,2,11,631,0
252,6a07951d-debe-4a6e-8dc6-37968326f125,FR,116,17,1,1,1120,400600,754,3,0,4,2,1,0,10,51,1241,0
253,f168eff6-0f38-45d5-8f1a-5f7a6ba73dc0,LB,86,1,6,6,750,227820,791,0,0,11,6,5,0,3,42,902,0
254,5e93923c-c412-4676-942c-20a6852732ff,RS,80,2,23,23,630,271700,485,0,0,14,8,6,0,1,42,966,0
255,97b00bc8-0f8b-4a38-a8c4-bd70c53f8c71,0,70,1,0,0,250,51300,295,1,0,12,9,1,0,2,16,610,0
256,6e5f2f8a-314c-472a-acf1-f16584c57337,TR,103,7,13,13,197,141800,451,0,0,4,2,27,0,5,13,833,0
257,5fe3d29a-cb1d-444f-90d5-3ddf3c745479,DE,44,80,0,0,0,168560,165,79,0,0,0,5,0,1,38,994,0
258,4482b4b5-a218-41f9-a295-29921bd2a562,PH,70,2,0,0,0,95500,387,0,0,10,7,8,0,2,0,548,0
259,76c34007-c2fe-4f67-bada-5607c3ba2207,VN,87,0,0,0,0,123120,472,0,0,0,0,3,0,3,1,658,0
260,b047b88c-fac7-42b9-8db3-ff7a06f6f11e,RU,51,0,0,0,0,55800,112,0,0,0,0,2,0,3,30,591,0
261,8393572c-7e32-4009-a61b-830401426518,VN,120,0,0,0,181,154600,456,0,0,0,0,16,0,2,0,777,0
262,c0a3a474-c3f6-44c0-bddc-ff0b61e3acf6,MM,40,33,1,1,520,105620,210,1,0,0,0,0,0,1,23,650,0
263,d3085b16-3b89-46ff-95f9-f5d5fa020044,NI,71,2,21,21,610,136100,381,0,0,4,2,0,0,7,19,772,0
264,b1437e43-9172-4df6-b46a-257df1ca0888,MM,75,1,0,0,0,77520,308,0,0,10,8,0,0,2,40,744,0
265,f764314b-612a-4235-a5e9-d2534a4e546e,VN,76,38,0,0,120,123120,120,36,0,0,0,0,0,6,0,885,0
266,2a45fb80-718b-4509-a83f-3b7649e2861b,FR,33,2,0,0,0,0,0,0,0,0,0,0,0,1,26,394,0
267,492f0f8c-63fe-4190-a774-d667f47e6c3c,RU,108,6,2,2,365,214600,487,5,0,3,2,14,0,1,1,713,0
268,6df9bf62-96e4-473b-a90e-68c1ff8bbfd9,LA,98,3,0,0,1241,360200,978,0,0,7,5,0,0,3,40,927,0
269,ec038beb-0cd9-44a5-9828-46a4efeb2282,TR,49,4,1,1,400,64220,262,3,0,0,0,2,0,5,37,666,0
270,d714b737-4764-4f54-8137-8b4ff0ab6c53,US,26,6,0,0,250,42420,102,0,0,0,0,7,0,8,5,300,0
271,5dae74dd-eb55-48a7-a2b7-aa3537aa97e4,PL,72,10,19,19,250,181220,421,10,0,3,3,6,0,1,40,962,0
272,d5e3e566-b55e-47ab-9cf1-62135cb43eed,TR,69,10,2,2,800,181720,493,2,0,10,8,9,0,1,40,792,0
273,07306dc6-8c7e-4580-9509-234759100aed,TR,175,3,40,40,1710,619400,1584,2,0,27,20,1,0,5,52,1860,0
274,55a897e7-c094-42d5-a90f-2c324ca6c3b6,UA,70,6,10,10,700,92200,329,0,0,9,6,10,0,1,12,681,0
275,b8bf7e1f-2297-426c-b3b7-efaae7de6906,PH,69,6,15,15,1143,269120,816,0,0,7,3,7,0,7,14,836,0
276,e4f0162e-bf3e-49e9-8a9a-10ca1ad1abe1,TR,66,0,27,27,750,198100,420,0,0,0,0,1,0,3,40,914,0
277,f795aa59-f830-4716-8d96-a7b728870fbb,RS,97,0,0,0,400,125120,327,0,0,0,0,9,0,2,4,653,0
278,8615ff21-4362-447c-9406-86984cea7b5e,US,77,13,0,0,200,123120,296,2,0,5,3,4,0,2,40,790,0
279,937c6a14-6ca3-4f8c-ab5f-6b41f82b1b17,BR,77,25,0,0,450,179720,696,5,0,0,0,8,0,7,5,715,0
280,cc904d62-a7b1-48e1-ad50-283bc836cd54,KR,104,1,13,13,700,213320,893,0,0,2,2,4,0,6,15,973,0
281,b83fe6fc-a804-431a-b58e-408a3e271d7e,MX,30,27,0,0,0,36660,8,9,0,0,0,0,0,4,4,403,0
282,379631e8-5b50-424e-8ad4-fdffbccfd6c0,TR,63,2,0,0,810,186820,771,0,0,7,5,17,0,5,37,770,0
283,1635d571-fc38-4f54-9b52-4d43d089fe50,IN,109,0,1,1,0,247820,1019,0,0,3,2,6,0,13,23,903,0
284,f6b5b297-cd0c-416b-8a50-52bc3531169c,IT,70,0,14,14,144,161920,512,0,0,5,5,2,0,9,24,821,0
285,91bf9a29-63c3-4026-a364-93372c224ae4,UZ,57,0,6,6,411,124560,420,0,0,14,5,0,0,4,26,640,0
286,de02d591-0d42-46b3-8cbc-ebf2b3ba702c,ID,57,0,0,0,0,48600,14,0,0,0,0,0,0,6,2,522,0
287,01e176e2-5cec-41a9-b525-56e57cac76a4,MX,60,52,2,2,0,169160,489,18,0,0,0,16,0,7,41,979,0
288,f5c3e370-71f6-4ed0-a131-1debd4690184,DK,92,3,2,2,1370,304400,1111,3,0,4,3,11,0,5,68,1140,0
289,a909b5a5-6ce1-4fff-a2d0-554d4e7a7e80,FR,69,5,0,0,0,277400,842,2,0,1,0,15,0,3,89,1078,0
290,87912206-ddd3-4b49-aea0-251eb784830c,US,58,86,0,0,0,223020,258,36,0,0,0,0,0,2,39,1171,0
291,55b471da-e050-4c27-858e-f6317504ceea,MX,50,13,0,0,0,89000,177,3,0,0,0,3,0,3,40,702,0
292,beef0776-b939-4561-a648-35d83d105ac7,BR,98,23,1,1,0,198200,374,0,0,4,3,1,0,3,6,819,0
293,d03ea074-c3a0-4597-a44f-7b240838fd81,BR,70,0,0,0,600,103620,470,0,0,9,7,1,0,1,40,754,0
294,89641a34-6dd9-4971-9b8e-2c91244b57d1,GB,65,0,0,0,710,126720,499,0,0,0,0,4,0,3,40,737,0
295,41035297-4bde-43bc-b647-1ffe81d7cc5d,0,96,1,20,20,890,219920,550,0,0,3,2,4,0,3,40,1027,0
296,1792f4e6-425c-47ed-b478-d3286c442f27,CO,22,58,0,0,400,193700,348,6,0,0,0,4,0,3,55,839,0
297,8d065cc1-8b6d-4202-9c5c-0c1b6c441d06,PE,82,6,0,0,0,114960,217,0,0,4,0,11,0,3,14,746,0
298,4530b786-8166-4ae4-b447-78dafaf347d6,CZ,111,5,6,6,900,274820,948,0,0,4,3,3,0,9,52,1124,0
299,82012a94-5709-4f82-a06c-b26daa4178f1,IR,66,0,0,0,400,156320,413,0,0,0,0,0,0,3,43,690,0
300,854a56de-6b26-4399-aa05-278709730649,CZ,52,59,10,10,0,220320,303,7,0,0,0,11,0,4,40,1059,0
301,224764bb-6f37-46b2-83f5-1dd60ca26a6a,SV,77,0,0,0,420,206600,524,0,0,0,0,0,0,5,81,1047,0
302,e0659709-ade3-4112-9f99-2230e90863c6,AZ,69,1,0,0,797,150700,583,0,0,6,5,8,0,2,45,796,0
303,f474e709-dddc-4298-97b3-319c94069e5b,SY,74,0,0,0,0,135500,484,0,0,12,6,6,0,3,28,698,0
304,084e3fb6-5d97-44b7-b91a-e616675a87c9,SA,81,0,0,0,400,169160,408,0,0,10,5,0,0,2,40,760,0
305,01432817-b15f-45a6-ab48-12df9b62f216,GR,94,0,1,1,98,164120,548,0,0,7,5,2,0,4,40,859,0
306,e857a6a8-1833-4256-a3e2-3ed75ea5e3ab,FR,85,6,0,0,0,125020,375,5,0,8,5,12,0,1,11,659,0
307,16af2f6b-3cb8-4b04-a2f0-e70e8d850b9c,TR,88,15,0,0,900,234160,507,15,0,3,2,8,0,7,6,753,0
308,1d85e3f5-3c7a-4b9d-aad8-abb51edb4404,VN,42,3,18,18,1150,143060,790,1,0,0,0,6,0,5,18,761,0
309,a1a3c8e7-d5bc-455d-930b-90d237727423,VN,80,8,0,0,300,100800,373,0,0,1,1,52,0,2,19,730,0
310,1df809ee-7062-4a58-8445-4d8ff59adb46,RS,109,0,0,0,440,219920,700,0,0,7,5,5,0,9,40,960,0
311,b792a3d1-d5be-4af5-bd07-a2dbeb10491e,ES,83,12,2,2,200,232260,463,10,0,2,2,10,0,3,51,914,0
312,9a5ad19e-d0d0-4e4a-ab63-5c361e0572a1,HU,84,44,21,21,410,307400,481,24,0,0,0,5,0,6,10,1017,0
313,40baff46-8ea5-43a1-80ca-a61b294e8852,IT,79,24,0,0,335,116860,163,23,1,1,1,10,0,2,0,680,0
314,f0953c97-198f-4b01-99af-6f11138ef5c0,IN,122,0,0,0,448,225200,583,0,0,0,0,1,0,1,22,872,0
315,5c71e953-a818-4516-aaa3-e36408cd0a43,VN,59,65,0,0,500,206600,278,0,0,0,0,1,0,4,40,1015,0
316,5234e75c-4ff8-4314-a206-9065d91b00bc,BH,64,3,0,0,0,71660,285,0,0,7,5,3,0,2,0,477,0
317,da994978-593b-4c7d-8f0b-8e223269df3d,FR,100,8,3,3,800,185620,820,3,0,1,1,12,0,2,74,1166,0
318,f1bddbb0-26f0-463b-b1a6-136b2d358172,PL,75,0,2,2,180,193700,694,0,0,10,6,6,0,1,73,972,0
319,1949b4ac-8205-405d-95f3-6f1e9c434ab4,BR,126,0,0,0,130,178160,492,0,0,0,0,1,0,2,5,787,0
320,079e05f4-b5dd-41c6-9cbd-e1a86008f7c9,PL,70,26,8,8,835,295400,808,26,0,0,0,1,0,3,54,1051,0
321,ca39467a-d744-4163-940b-7b5146badd0a,PL,34,45,14,14,0,114800,154,3,0,0,0,2,0,2,10,719,0
322,2e8a9c83-245c-45f0-a6a7-56bae7eb1cdd,CZ,97,24,28,28,30,322400,573,24,0,3,3,0,0,3,18,1083,0
323,1f0460e8-0758-452f-9d28-57be964bf926,BR,52,38,7,7,400,132620,279,0,0,0,0,7,0,2,40,831,0
324,ba0f2932-eb1e-4a70-96c4-4434b44db66c,TR,70,12,16,16,677,165500,423,4,0,4,3,4,0,2,40,921,0
325,50ece68e-2064-4ed3-81e0-8679f7965bcf,TR,75,0,5,5,670,166920,498,0,1,9,6,4,0,6,33,817,0
326,346ecc25-69c8-4a98-9dd0-c5d87588ab6b,TR,70,1,0,0,277,115020,418,0,0,11,10,0,0,1,40,721,0
327,217ec103-6e4e-43eb-b1e8-6834ee1371a3,TR,81,0,22,22,592,100100,269,0,0,1,1,3,0,1,10,773,0
328,6a99e76b-078a-4c70-834e-58b4be93c092,RU,70,10,20,20,450,183120,438,6,0,10,6,3,0,1,40,894,0
329,c15a189d-870e-4856-844c-ef4a74621272,RU,70,3,4,4,650,133620,407,0,0,7,4,2,0,2,23,690,0
330,e7604152-9cbf-47b4-aaf2-c089c88d814f,JP,93,0,0,0,73,103620,279,0,0,1,1,0,0,3,1,606,0
331,5968443e-8835-4223-9cf7-1a504289008c,DO,114,0,0,0,250,193700,558,0,0,7,4,6,0,3,14,830,0
332,ed47a006-bc6a-49fa-9e74-aef5498c8195,MX,55,0,0,0,184,97200,204,0,0,8,7,0,0,4,10,451,0
333,f2de44a2-1892-46ce-8409-831c6e7d46ed,CA,70,0,2,2,669,98100,368,0,0,8,5,0,0,2,40,727,0
334,4a7fd092-f55d-4e3f-98d9-6fe4d4e0ba55,ID,65,21,3,3,120,136500,384,19,0,0,0,7,0,4,47,902,0
335,aa060891-91fb-426d-b55c-9ea95cbb09cc,CO,59,18,5,5,93,86300,93,0,0,0,0,5,0,3,7,592,0
336,0aabd95b-d09b-42f4-8936-81b9982b20e0,IQ,42,63,0,0,250,146300,187,0,0,0,0,6,0,5,27,817,0
337,21a2efe4-7f15-46bd-bfa9-c2ad74c84b56,0,75,3,0,0,1000,204600,643,0,0,5,5,2,0,5,51,855,0
338,2a881e4d-cd69-476a-b937-88c69071de56,PH,57,0,0,0,100,68220,156,0,0,0,0,0,0,2,36,589,0
339,67a51059-a7e5-4b0a-8f13-432e0e1c4521,PH,105,6,0,0,1062,219920,802,0,0,3,2,6,0,6,20,867,0
340,22390052-a608-48c4-844c-11ad8449da1d,VN,69,36,20,20,0,57200,248,0,0,0,0,5,0,1,24,888,0
341,8a978063-8081-474c-81ba-ce592115bd85,ID,70,10,21,21,660,179720,490,0,0,7,4,3,0,2,40,937,0
342,167656d3-5195-4bfe-9547-5e23bc2dd300,AE,84,4,12,12,796,281600,682,0,0,3,2,6,0,1,76,1140,0
343,785c694e-5869-41d3-9fe9-55a071c74975,MK,79,14,0,0,0,115160,131,0,0,12,2,6,0,3,2,632,0
344,5ea051e0-1119-4dc9-b944-0f2bb855c1d2,EC,72,0,0,0,0,50600,248,0,0,7,5,3,0,3,13,567,0
345,28f58ac5-bcd7-4c78-a463-650a64acd990,GE,69,0,0,0,500,119560,438,0,0,11,7,1,0,1,40,707,0
346,c6c6b161-25e1-4ede-84a0-719637e550d7,AL,67,3,0,0,0,54900,199,0,0,0,0,4,0,2,5,604,0
347,3a63f274-c6fb-439b-a115-cb49ff23322a,GE,120,0,0,0,323,177360,462,0,0,0,0,5,0,1,21,808,0
348,d85c9c72-2401-4846-9eb6-d03904843c71,BR,54,47,0,0,570,98200,179,10,0,0,0,6,0,4,9,759,0
349,f5603afc-d031-4a6a-b543-086259d0fe49,TW,137,4,19,19,1050,341660,698,4,0,2,2,0,0,2,23,1181,0
350,cc29e911-f474-4f4d-acb3-cd6399c1f2ae,JP,64,25,17,17,500,233660,641,14,0,0,0,4,0,4,80,1208,0
351,e8fc2f58-a468-468a-b04a-48f3924bc879,ID,82,2,0,0,0,0,0,2,0,7,5,0,0,6,18,696,0
352,9714ecd0-87a0-4f85-beac-7a9cb98ca6fb,TH,84,3,5,5,850,194400,662,0,0,4,2,2,0,3,26,826,0
353,77522767-7815-49cb-8a63-261c1cc8bbe4,TR,61,0,8,8,680,89700,372,0,1,0,0,8,0,11,6,616,0
354,a3e88da5-9e67-4ecf-8269-d1431e3274ef,TR,69,1,0,0,0,64220,274,0,0,5,3,0,0,7,1,497,0
355,6e2b6576-630b-4983-ad74-68d72cc49520,EC,70,0,0,0,0,79520,286,0,0,11,6,2,0,2,10,556,0
356,a240ed7c-5c36-47bf-bc5c-95565ac762e7,MA,67,2,25,25,650,193700,550,0,1,0,0,0,0,4,42,1005,0
357,4ba07856-a463-4a0d-a37f-660bbcb0b446,ES,56,0,6,6,200,71660,248,0,0,0,0,1,0,1,40,629,0
358,eba0b009-cdb3-4f0e-acd1-47da8decf324,ES,81,5,1,1,400,79320,145,5,0,0,0,18,0,2,4,611,0
359,e0068690-c149-48e9-8a59-1df1e266d363,IN,70,0,8,8,860,125120,520,0,0,5,3,21,0,8,42,879,0
360,f88f4d7a-c375-48a2-af59-4fdad91bee07,PH,111,0,0,0,0,181220,572,0,0,4,3,1,0,6,47,953,0
361,df2fa3d4-8b83-4287-80a7-f349dbda9c02,NL,70,25,0,0,600,197060,431,23,0,6,4,4,0,2,40,904,0
362,35635af3-61f5-4792-9cd6-769c930cb298,MU,70,0,0,0,0,64220,148,0,0,5,3,0,0,1,8,531,0
363,99b7c236-5ef5-4869-a145-11c87509874d,MX,88,0,0,0,660,181220,495,0,0,2,2,14,0,3,40,848,0
364,362e17e6-881a-403d-a287-1dcc7d7c9f22,VN,59,4,23,23,30,105620,306,0,0,0,0,14,0,1,40,800,0
365,fadf798a-c9f2-43ea-94d3-27acfd0e4464,CR,12,9,0,0,0,8100,0,0,0,0,0,0,0,1,0,132,0
366,1ed90b3d-f7a3-42f4-8369-8d0fcfebebfb,RS,70,15,2,2,700,107120,361,1,0,5,4,8,0,1,25,822,0
367,63842c38-e769-49e0-aaba-b8598484b2fd,BR,44,65,5,5,500,147500,208,3,0,0,0,1,0,3,25,909,0
368,ba105c07-cd3e-40c9-8c0a-6e1e3bc5bf80,BR,41,0,0,0,400,51000,134,0,0,0,0,7,0,6,10,393,0
369,7f3724b7-5a9b-462a-a685-d2c234431612,MM,60,52,17,17,0,193700,373,1,0,0,0,2,0,7,40,1089,0
370,10be3dc8-9852-462a-b792-843357695f0c,BR,82,5,7,7,120,193700,480,0,0,2,2,30,0,3,37,833,0
371,e79416cb-5f8e-4cef-9172-92dcbd4508e9,US,91,59,0,0,1200,321520,1884,39,4,0,0,1,5,5,25,1219,0
372,8bc18a99-2eb3-42e2-bc3b-29d83f76282a,US,17,51,0,0,400,94500,120,4,0,0,0,1,0,3,35,661,0
373,37bbf61b-190f-4e70-a9d5-b47df6fcf0aa,KR,70,46,2,2,0,183020,430,14,0,0,0,1,0,3,40,1026,0
374,c3836514-2ac7-4cd3-92cd-d57cee7d5ac3,BD,30,0,0,0,0,0,0,0,6,0,0,0,0,4,14,1031,0
375,b8bf041b-aa57-42df-bf8c-4c0bd0681300,ID,70,10,0,0,200,137200,413,0,0,5,2,3,0,1,23,671,0
376,f876b53e-dd80-48b7-a240-2d602e9fc289,VN,112,0,3,3,988,181320,764,0,0,0,0,3,0,5,10,832,0
377,9d153231-728b-41c7-86de-da2ad0519e84,MX,76,3,0,0,240,133500,288,0,0,0,0,1,0,8,40,777,0
378,84a3ca22-0cff-4a5c-8f8e-d8808ba667ef,VN,65,4,0,0,0,70260,252,0,0,0,0,0,0,9,27,625,0
379,77dc9078-9bde-45e4-8ea8-5e6167236a2f,CO,73,1,11,11,240,144300,485,0,0,0,0,0,0,10,81,1108,0
380,fca73b37-404a-41e0-a068-6cbd1cd2aa01,TR,70,3,0,0,0,83820,203,0,0,3,2,8,0,9,15,626,0
381,865202db-acfc-4f7c-bbeb-5735ddbe8d41,CL,85,10,38,38,1000,277500,1129,10,0,2,2,2,0,4,36,1153,0
382,d064d070-6519-477a-a20a-4e28587da5d6,VN,75,6,0,0,1088,213400,806,5,0,2,2,12,0,4,55,953,0
383,258c3a04-0e45-4ba9-8fca-51572fce3fa9,CO,19,29,0,0,400,85800,164,0,0,0,0,3,0,5,33,533,0
384,8335a557-8c81-4585-a73c-13425bc21bc7,KR,78,0,20,20,450,133020,489,0,0,0,0,0,0,4,58,1035,0
385,ff3c001d-4644-4c13-83b6-5f7ce091e22c,PH,111,6,24,24,885,282220,759,0,0,0,0,8,0,3,27,1135,0
386,5c14f9e5-a542-4910-b624-f7a3f89440ad,RU,78,2,0,0,0,116860,443,2,0,6,3,8,0,7,28,773,0
387,af39ae9a-2fac-423b-985a-84b588f838e6,US,100,0,0,0,240,135500,255,0,0,0,0,12,0,2,2,786,0
388,9fbf3b2a-36ba-4c67-86e8-b400b63b0c89,KR,115,0,0,0,0,181220,507,0,0,3,2,15,0,1,15,858,0
389,188e4257-2319-4d45-8d3a-90fe8a1bcf18,US,89,3,34,34,1700,322900,1680,0,2,0,0,6,3,1,15,1003,0
390,55d8a942-a149-4ef7-98cd-36f22a077602,MX,111,3,0,0,1008,301900,983,2,1,7,3,0,1,1,60,1109,0
391,20dfbe2b-7045-4794-b47b-ae917a42e6b0,US,69,2,0,0,729,81420,431,0,0,8,6,8,0,5,1,556,0
392,fdaaf6a8-60c1-4972-8259-780f0445ce54,US,25,1,0,0,400,31320,132,1,0,0,0,4,0,1,6,226,0
393,5041ebab-cc31-40e3-961f-08adcc5e0d14,AL,103,8,2,2,200,125120,549,1,0,0,0,16,0,2,23,851,0
394,deef5764-5e89-4963-98fd-336a005c293f,IQ,71,10,1,1,450,106220,409,10,0,10,9,23,0,4,14,683,0
395,d9f42a6f-f3a1-4ae4-a998-c413d7a02971,AL,86,0,0,0,400,155620,484,0,0,6,5,2,0,8,9,679,0
396,53718fb2-5416-41ff-a034-8fbd9e7f0d43,CL,70,0,0,0,0,135500,501,0,0,14,10,0,0,4,40,736,0
397,f222a4b5-a57e-451c-b9f5-d10ca325840f,PE,99,4,4,4,361,160500,432,0,0,0,0,0,0,2,40,903,0
398,db175bf6-6e79-4a1a-bdcd-de34c6256034,GB,42,2,30,30,620,72160,252,0,0,0,0,4,0,7,34,755,0
399,01785896-3f74-4b57-8294-6818dca44d7b,BA,129,0,3,3,520,262400,908,0,0,2,2,9,0,6,18,946,0
400,a4c893db-da7b-4d92-8246-6a4a4960099c,KR,96,30,0,0,400,195860,419,28,0,9,5,6,0,1,11,915,0
401,f0a587f8-0c60-41c0-9d95-56dd5fb4712e,KR,90,3,0,0,800,169160,538,3,0,25,12,2,0,1,40,915,0
402,70b1d345-deaa-4d87-b118-a611ae8e4a87,AU,59,5,0,0,0,55200,98,5,0,0,0,0,0,1,18,502,0
403,1ab9f9ac-6cca-41cf-85c0-735e46ccdcd0,AR,77,0,1,1,250,193900,594,0,0,2,2,8,0,3,40,799,0
404,2212cc23-abfd-41ec-accd-91f7eb3a7dc8,AR,88,40,0,0,450,219920,462,0,0,2,2,5,0,8,9,858,0
405,ba4e0225-a7a7-4723-b178-171637759cef,AR,50,53,2,2,660,193700,316,0,0,0,0,6,0,3,22,792,0
406,34d438b1-dbbf-459f-be5c-96c0939ed69d,VN,120,7,0,0,125,187420,388,0,0,0,0,1,0,4,7,829,0
407,c4b415b5-0321-4236-abc9-8352715b4fd9,TR,92,0,1,1,784,201000,528,0,0,14,10,0,0,1,40,861,0
408,3006ede1-6b30-4b90-94b3-2b8f5f45e7fa,TR,105,18,1,1,860,221100,732,8,0,6,3,9,0,4,6,867,0
409,c150de84-5e5a-472a-8b89-791c8404d3f2,BR,70,1,3,3,920,169160,574,0,0,5,4,5,0,3,40,789,0
